game_id,king_w,queen_w,rooks_w,bishops_w,knights_w,pawns_w,king_b,queen_b,rooks_b,bishops_b,knights_b,pawns_b
51Q3T7Y9,6,7,29,16,15,18,10,3,26,12,12,16
icOecqgf,10,6,19,14,9,13,3,1,31,11,12,12
iF80Wpp8,8,2,39,11,12,20,9,5,47,14,12,18
MWNSdc2X,3,15,2,7,15,9,6,5,1,7,6,9
POFuWGna,2,7,7,8,9,10,2,6,6,4,12,9
iRMdD1Ty,18,1,33,9,12,19,8,24,32,15,30,19
jMnLhopm,2,8,20,17,12,22,8,9,10,24,18,10
WdmclQiG,17,2,23,7,12,19,5,32,18,11,12,18
n3xMrfFg,0,6,0,0,6,2,0,0,0,0,6,4
4PSGu5nn,11,10,30,7,12,17,4,16,7,17,15,22
gM5swkCc,11,7,12,7,21,17,3,0,36,22,18,5
Oj7ZjSEU,10,2,6,5,18,11,1,26,9,3,6,11
bPwk3QuJ,7,7,14,14,63,15,19,0,46,9,12,15
k5EMWnw1,0,0,0,11,6,6,2,0,2,5,12,3
i33b02SM,3,3,3,5,9,12,2,6,2,5,21,7
IFzm0NSC,3,7,3,7,6,10,2,6,2,11,15,8
nHXvkrKa,6,12,20,6,12,15,3,17,10,11,24,15
myxOTVnp,4,17,18,10,36,8,5,28,16,2,6,11
jn9iRWTm,2,20,6,14,12,11,3,7,3,9,24,14
3d01XHpu,15,7,12,7,21,18,14,0,18,7,18,16
8lxk9iXh,3,0,9,12,12,7,3,0,21,10,12,11
Qg9yxQVh,2,2,10,15,12,7,3,3,16,10,12,7
IrHuoETQ,17,4,16,7,12,20,3,18,18,12,39,16
Z22wH4Vq,5,4,16,11,33,13,3,5,15,22,9,13
qW5LY5O4,7,2,25,12,12,21,4,25,28,8,18,11
GfCi4gpQ,4,4,8,7,12,7,0,7,0,8,6,9
Goeoi3TN,5,2,27,6,12,13,3,18,7,7,9,9
lerIBtm2,2,9,21,13,27,17,4,18,26,9,12,18
7rrP8BmJ,3,9,37,17,9,26,3,3,49,40,18,13
Sr7DauPy,4,16,37,13,15,11,7,15,11,12,21,12
eLHSoP12,8,34,29,15,15,21,7,12,45,21,33,14
7RrStWJD,30,17,42,27,45,22,31,14,82,14,12,19
7W3QjYyS,3,2,9,6,9,10,2,15,2,7,12,5
s48XwmHY,4,31,16,4,18,13,7,11,11,10,18,19
8sxxxfWr,4,34,22,11,9,15,12,7,5,9,12,14
8YpDa5Yx,2,3,20,9,18,14,2,26,10,8,15,13
sVhwpVfk,5,0,13,9,12,11,3,8,12,11,18,12
hvsXVwpt,2,15,20,11,18,14,16,11,11,8,21,8
LiQZSWyw,2,9,12,8,12,5,1,6,3,2,9,7
M1VyMLHO,2,12,3,8,15,10,3,9,3,4,15,12
637TQktl,11,22,24,8,15,23,9,11,27,9,12,17
QYTjBz1a,11,35,21,12,42,21,22,7,66,6,36,18
AAKtlPKn,14,10,30,13,45,18,20,20,9,7,18,21
AuxAMee0,2,11,19,9,15,20,6,15,7,11,15,16
5DWdSp0j,8,10,17,8,18,12,1,2,26,13,36,11
TN9g4p88,23,5,5,13,15,22,10,11,34,35,15,13
kLkOfah2,3,18,16,13,9,14,3,7,21,13,15,11
ytfnKwGv,4,24,26,8,12,22,12,4,33,10,18,13
yceK6rGf,4,12,14,13,15,9,6,16,8,14,9,6
S0UB5KKa,5,3,4,11,21,13,2,9,11,15,6,9
JAmohngQ,6,5,14,6,12,16,3,12,10,10,12,17
Sh0Hmwob,6,5,63,11,15,21,10,20,41,4,12,23
G1v94jdP,8,5,41,11,42,17,13,2,30,11,12,17
QDksER2G,6,12,15,11,18,11,3,12,28,13,18,10
90w6Y4IG,5,17,11,9,6,18,3,4,8,7,24,11
6dVNNauJ,0,0,0,4,0,8,0,0,0,1,9,1
pmKroZ9h,5,11,11,9,6,8,4,1,3,12,21,7
DsHCfSZl,19,14,23,19,39,25,31,4,31,35,9,13
imIqSIBc,0,0,0,0,9,6,0,0,0,0,6,6
00zE4IM5,15,19,46,17,15,29,9,18,36,4,69,21
X8PikBop,2,5,31,9,12,10,3,2,4,9,21,15
BrwccZEg,2,23,7,7,21,10,7,9,19,6,21,11
T9PojaCF,2,22,3,14,6,8,2,7,13,21,9,12
ERGBY68j,50,6,100,13,54,14,40,72,33,8,24,29
Y7w8qjKo,0,6,0,1,9,7,0,6,0,7,6,3
iB0u65bp,2,6,11,6,21,16,3,7,10,4,15,12
p9P4BSWW,7,3,15,8,24,14,2,5,12,5,24,14
A6376yfU,2,4,2,4,12,5,0,9,0,0,3,8
oCFQXH1g,2,3,6,18,9,10,2,11,14,6,15,12
CJjG2sv0,5,3,24,17,27,12,4,17,29,7,12,10
NjeSZQzf,7,3,47,15,24,13,21,4,38,7,18,13
sQBtxIyd,3,13,6,14,15,14,6,10,7,10,12,11
PEosMjZR,5,18,18,10,9,14,11,23,2,7,15,10
kjnA4R3K,8,22,14,6,9,15,7,24,10,4,12,14
2XvpyEfv,4,26,23,6,21,11,10,0,17,13,30,18
8tOcsUu6,2,0,2,6,6,8,0,6,0,0,6,12
D2o3BYjN,4,4,2,4,12,13,0,11,0,12,27,8
RIHdLb9O,2,16,9,8,6,13,2,5,9,10,33,9
czvyT3Lh,4,23,22,8,21,16,10,3,22,10,30,15
joWZkHeL,4,9,13,3,18,15,2,18,17,8,30,7
5niGZeZS,3,4,11,9,15,15,1,17,18,11,18,9
qkL8GWBt,2,6,2,8,6,14,2,10,2,5,15,9
FQ4aLUBb,8,3,21,14,12,22,4,13,27,9,24,23
yN3LFsBc,4,13,2,11,15,19,4,16,17,10,18,12
OQKWbdAe,6,18,15,14,33,26,15,3,15,26,6,19
A8HlIkQQ,15,7,31,14,15,14,3,17,28,20,9,14
wEqwHKkm,2,1,23,18,30,7,8,15,7,15,6,12
v1H3aXXR,4,16,19,11,18,17,6,12,12,16,6,15
YpWxleOG,10,29,16,9,18,23,10,17,30,6,24,10
gwJ3kRGF,2,11,0,1,6,10,2,6,3,9,12,7
3SF2yG7d,0,8,0,0,3,7,0,0,0,4,12,5
FG4vziKh,4,2,31,6,12,20,7,5,27,22,15,12
AWSngARy,3,11,30,3,15,11,2,17,20,10,24,10
RM9JLaND,6,31,13,14,12,25,21,6,30,7,15,13
fsORnLbz,5,24,34,9,36,20,33,7,38,7,24,16
KnXvBp9T,4,24,31,11,21,20,19,7,12,12,12,19
PGRUfqtO,3,5,2,8,6,11,2,13,13,8,12,5
3reCnnS1,2,1,2,1,21,5,0,9,0,0,3,11
lXXeweMY,2,1,3,7,18,7,0,2,3,5,9,10
uopd664s,2,3,6,4,18,9,2,3,2,4,21,7
afRqHqRT,2,12,22,8,30,11,4,9,5,14,12,12
ke8PPMDf,13,7,16,7,24,11,2,8,31,6,24,15
E6UWHMMU,3,4,15,15,9,17,5,3,5,8,21,12
z1eaNjHs,20,9,27,10,36,18,7,10,26,16,33,21
RwUzCHgW,3,8,26,7,15,11,4,7,12,12,12,8
VUDmFn8F,3,6,7,12,15,10,1,13,29,7,9,11
SnGXebdZ,17,2,26,7,33,13,13,24,31,15,21,20
m2Bd0zuJ,8,13,47,19,27,9,14,7,15,22,39,9
kF9OCqPW,4,16,9,10,15,7,4,18,11,5,9,12
5jipIpXN,0,0,0,4,9,2,0,3,0,0,9,4
L8212Ahs,0,0,0,0,0,2,0,0,0,0,0,2
Ho0ZkGdI,3,1,3,9,12,13,1,9,3,12,15,7
72vUDDFF,1,4,0,1,12,12,0,15,1,2,9,9
qlkIRsue,3,26,19,15,18,18,17,13,8,18,18,12
jXO6JDmb,2,12,20,16,18,12,4,3,11,22,12,10
yyv8uoib,4,9,25,11,9,10,7,3,13,9,24,9
US9DVfmd,3,3,2,12,6,8,0,0,0,13,12,13
raw5vbse,6,2,20,17,18,14,4,4,27,23,12,19
3K26UUfj,2,7,21,14,39,18,5,4,28,5,27,17
6ulk3fAO,5,11,50,15,30,20,19,4,8,24,21,16
qauG4XLV,2,29,9,14,12,22,14,8,15,9,21,15
MKdX13HT,3,10,17,12,18,11,7,4,25,7,12,14
QAeewImU,3,6,12,12,9,15,6,13,8,6,24,8
8kv2UsMW,5,14,38,19,18,11,6,13,20,11,9,21
VNRQtMV9,2,8,5,23,6,8,5,12,0,4,12,11
ZAn9woKi,2,11,6,15,6,7,2,14,18,6,12,8
M9t1x0y3,4,16,22,13,27,20,12,8,28,6,24,13
kmEtjT4C,2,11,4,12,24,22,8,5,14,13,12,14
uq3kZGZs,0,2,0,4,6,7,0,5,0,5,3,7
cIzJKRoH,9,0,12,2,9,13,2,27,5,7,15,6
ze9vvQEc,13,10,41,10,15,26,12,8,59,19,18,21
0nxiO2ti,2,6,45,10,9,23,17,6,22,9,24,12
fKq0jWsz,7,7,23,10,15,21,5,19,23,11,24,14
Xcx9S6WY,3,12,11,14,9,22,4,16,9,18,21,10
U86IdMKG,3,9,9,8,12,14,3,10,22,3,21,10
7EsC6Flz,2,5,7,5,21,16,2,3,10,14,15,11
CiZAi765,0,0,0,1,3,10,2,7,2,5,9,3
OTDceVj9,2,6,13,15,21,8,5,6,13,9,9,12
hOVvF8cT,5,12,35,10,12,20,10,1,9,28,9,20
unRnsKvW,6,5,31,14,33,16,7,5,56,6,12,15
savkVzo5,20,35,22,23,18,17,5,31,11,22,60,24
0TA0db8N,0,1,0,6,6,9,0,8,0,0,6,8
7W7nYeqb,1,0,3,4,15,7,0,7,0,11,6,7
eWIpkPSb,0,0,0,7,3,7,0,0,0,4,12,3
IvG10d53,4,14,7,3,15,11,2,6,24,7,18,7
vRP1zRJe,7,3,25,7,6,21,11,17,25,7,15,15
jgWRbc3L,13,0,46,17,15,18,15,7,49,13,18,19
PM0Wwt1u,19,9,55,10,9,28,21,18,61,15,15,16
XyM5Kqzx,2,10,14,11,42,16,10,7,13,13,18,5
tvneCXGJ,6,4,59,17,12,13,16,9,19,8,30,16
2h7iNqJG,2,12,22,13,24,15,9,11,25,6,12,11
IxLZqKPo,2,4,52,13,12,12,13,5,14,6,42,8
n1aUQiea,0,14,0,4,12,5,2,3,6,8,12,6
IY6vQQ90,11,32,11,12,9,24,29,7,12,8,15,11
Esv3iXqI,9,15,48,12,18,27,21,6,37,10,66,10
rJUGKzYx,6,5,7,7,18,9,2,12,2,7,9,13
WRhVWUQD,0,9,0,9,18,9,2,3,2,1,18,11
SfDzNJYU,3,12,6,4,12,11,2,5,4,12,21,10
Yc9yAfws,2,1,16,8,24,17,3,7,8,10,12,18
TZxhi4Nq,3,10,2,9,12,7,0,8,0,8,18,8
jhYnRVxD,3,13,2,17,9,17,4,4,16,5,12,12
